orig_no,taxon_no,record_type,flags,taxon_rank,taxon_name,common_name,difference,accepted_no,accepted_rank,accepted_name,parent_no,container_no,reference_no,is_extant,n_occs,early_interval,late_interval,taxon_size,extant_size,phylum,class,order,family,genus,type_taxon,taxon_environment,environment_basis,motility,life_habit,vision,diet,reproduction,ontogeny,ecospace_comments,composition,architecture,thickness,reinforcement
243373,243373,txn,,species,Pampadromaeus barberenai,,,243373,species,Pampadromaeus barberenai,243372,,42509,extinct,2,Carnian,Norian,1,0,Chordata,Saurischia,,,Pampadromaeus,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
117152,117152,txn,,genus,Pantydraco,,,117152,genus,Pantydraco,38633,UF17,26660,extinct,2,Rhaetian,,2,0,Chordata,Saurischia,,,Pantydraco,Pantydraco caducus,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
57689,119230,txn,,species,Pantydraco caducus,,,57689,species,Pantydraco caducus,117152,,10661,extinct,1,Rhaetian,,1,0,Chordata,Saurischia,,,Pantydraco,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
68123,68123,txn,,genus,Saturnalia,,,68123,genus,Saturnalia,38633,UF17,7097,extinct,5,Carnian,Norian,2,0,Chordata,Saurischia,,,Saturnalia,Saturnalia tupiniquim,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
68124,68124,txn,,species,Saturnalia tupiniquim,,,68124,species,Saturnalia tupiniquim,68123,,7097,extinct,2,Carnian,Norian,1,0,Chordata,Saurischia,,,Saturnalia,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
53022,53022,txn,,genus,Thecodontosaurus,,,53022,genus,Thecodontosaurus,38633,UF17,44685,extinct,9,Middle Triassic,Sinemurian,6,0,Chordata,Saurischia,,,Thecodontosaurus,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
56627,56627,txn,,species,Thecodontosaurus antiquus,,,56627,species,Thecodontosaurus antiquus,53022,,9816,extinct,2,Rhaetian,,1,0,Chordata,Saurischia,,,Thecodontosaurus,,terrestrial,Diapsida,actively mobile,,,,,,,hydroxyapatite,,,
38513,91970,txn,,unranked clade,Theropoda,theropod,,38513,unranked clade,Theropoda,38505,,7816,extant,588,Middle Triassic,Cenozoic,6580,2524,Chordata,Saurischia,,,,,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
56397,56397,txn,,unranked clade,Neotheropoda,neotheropod,,56397,unranked clade,Neotheropoda,38513,,31965,extant,83,Middle Triassic,Cenozoic,6254,2523,Chordata,Saurischia,,,,,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
92043,92043,txn,,unranked clade,Averostra,,,92043,unranked clade,Averostra,56397,,19642,extant,15,Late Triassic,Cenozoic,6209,2521,Chordata,Saurischia,,,,,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
53374,53374,txn,,unranked clade,Tetanurae,tetanuran,,53374,unranked clade,Tetanurae,92043,,10102,extant,10,Rhaetian,Cenozoic,6112,2520,Chordata,Saurischia,,,,,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
235340,235340,txn,,unranked clade,Orionides,,,235340,unranked clade,Orionides,53374,,41617,extant,1,Rhaetian,Cretaceous,80,1,Chordata,Saurischia,,,,,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
57247,357845,txn,,superfamily,Megalosauroidea,,,57247,superfamily,Megalosauroidea,235340,,62842,extinct,1,Rhaetian,Cretaceous,79,0,Chordata,Saurischia,,,,,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
38574,364116,txn,,family,Megalosauridae,,,38574,family,Megalosauridae,57247,,23721,extinct,1,Rhaetian,Cretaceous,33,0,Chordata,Saurischia,,Megalosauridae,,,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
38583,38583,txn,,genus,Megalosaurus,,,38583,genus,Megalosaurus,38574,,17007,extinct,1,Rhaetian,Cretaceous,5,0,Chordata,Saurischia,,Megalosauridae,Megalosaurus,,terrestrial,Theropoda,actively mobile,,,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
55483,55483,txn,,order,Avetheropoda,avetheropod,,55483,order,Avetheropoda,53374,,10350,extant,9,Rhaetian,Cenozoic,6009,2518,Chordata,Saurischia,Avetheropoda,,,,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
53943,91967,txn,,unranked clade,Carnosauria,carnosaur,,53943,unranked clade,Carnosauria,55483,,23671,extinct,5,Rhaetian,Cretaceous,25,0,Chordata,Saurischia,Avetheropoda,,,,terrestrial,Theropoda,actively mobile,,,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
UF18,,txn,,family,NO_FAMILY_SPECIFIED,,,,,,,53943,,,4,,,,,,,,,,,,,,,,,,,,,,,
133299,133299,txn,I,genus,Bosiutrisauropus,,,133299,genus,Bosiutrisauropus,53943,UF18,28154,extinct,2,Carnian,Norian,2,0,Chordata,Saurischia,Avetheropoda,,Bosiutrisauropus,,terrestrial,Theropoda,actively mobile,,,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
133300,133300,txn,I,species,Bosiutrisauropus phuthiatsani,,,133300,species,Bosiutrisauropus phuthiatsani,133299,,28154,extinct,1,Carnian,Norian,1,0,Chordata,Saurischia,Avetheropoda,,Bosiutrisauropus,,terrestrial,Theropoda,actively mobile,,,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
133337,133337,txn,I,genus,Mafatrisauropus,,,133337,genus,Mafatrisauropus,53943,UF18,28154,extinct,2,Norian,Sinemurian,2,0,Chordata,Saurischia,Avetheropoda,,Mafatrisauropus,,terrestrial,Theropoda,actively mobile,,,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
133338,133338,txn,I,species,Mafatrisauropus errans,,,133338,species,Mafatrisauropus errans,133337,,28154,extinct,1,Norian,Sinemurian,1,0,Chordata,Saurischia,Avetheropoda,,Mafatrisauropus,,terrestrial,Theropoda,actively mobile,,,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
53940,53940,txn,,suborder,Coelurosauria,coelurosaur,,53940,suborder,Coelurosauria,55483,,16926,extant,4,Jurassic,Cenozoic,5883,2517,Chordata,Saurischia,Avetheropoda,,,,terrestrial,Theropoda,actively mobile,,,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
55486,55486,txn,,unranked clade,Maniraptora,,,55486,unranked clade,Maniraptora,53940,,10102,extant,2,Bathonian,Cenozoic,5465,2515,Chordata,Saurischia,Avetheropoda,,,,terrestrial,Theropoda,actively mobile,,,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
64113,64113,txn,,unranked clade,Paraves,,,64113,unranked clade,Paraves,55486,,16704,extant,2,Bathonian,Cenozoic,5303,2513,Chordata,Saurischia,Avetheropoda,,,,terrestrial,Theropoda,actively mobile,,,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
36616,36616,txn,,class,Aves,bird,,36616,class,Aves,64113,,12782,extant,2,Late Jurassic,Cenozoic,5264,2511,Chordata,Aves,,,,,terrestrial,Theropoda,actively mobile,,,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
UF19,,txn,,family,NO_FAMILY_SPECIFIED,,,,,,,36616,,,2,,,,,,,,,,,,,,,,,,,,,,,
122563,122563,txn,I,genus,Gruipeda,,,122563,genus,Gruipeda,36616,UF19,27186,extinct,2,Norian,Sinemurian,10,0,Chordata,Aves,,,Gruipeda,Gruipeda maxima,terrestrial,Theropoda,actively mobile,,,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
133339,133339,txn,,species,Trisauropodiscus aviforma,,,133339,species,Trisauropodiscus aviforma,122563,,28154,extinct,1,Norian,Rhaetian,1,0,Chordata,Aves,,,Gruipeda,,terrestrial,Theropoda,actively mobile,,,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
UF20,,txn,,family,NO_FAMILY_SPECIFIED,,,,,,,53940,,,2,,,,,,,,,,,,,,,,,,,,,,,
85788,85789,txn,IF,genus,Plesiothornipus,,,85788,genus,Plesiothornipus,53940,UF20,57079,extinct,2,Late Triassic,,2,0,Chordata,Saurischia,Avetheropoda,,Plesiothornipus,,terrestrial,Theropoda,actively mobile,,,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
85790,85790,txn,IF,species,Plesiothornipos binneyi,,,85790,species,Plesiothornipos binneyi,85788,,57079,extinct,1,Late Triassic,,1,0,Chordata,Saurischia,Avetheropoda,,Plesiothornipus,,terrestrial,Theropoda,actively mobile,,,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
90100,54164,txn,,suborder,Ceratosauria,ceratosaur,,90100,suborder,Ceratosauria,92043,,19268,extinct,5,Late Triassic,Cretaceous,96,0,Chordata,Saurischia,,,,,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
55476,55476,txn,,superfamily,Coelophysoidea,coelophysoid,,55476,superfamily,Coelophysoidea,56397,,9460,extinct,66,Middle Triassic,Early Jurassic,39,0,Chordata,Saurischia,,,,,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
55478,55478,txn,,family,Coelophysidae,,,55478,family,Coelophysidae,55476,,10350,extinct,5,Norian,Sinemurian,10,0,Chordata,Saurischia,,Coelophysidae,,,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
370733,370733,txn,,genus,Lucianovenator,,,370733,genus,Lucianovenator,55478,,65741,extinct,2,Norian,,2,0,Chordata,Saurischia,,Coelophysidae,Lucianovenator,Lucianovenator bonoi,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
370734,370734,txn,,species,Lucianovenator bonoi,,,370734,species,Lucianovenator bonoi,370733,,65741,extinct,1,Norian,,1,0,Chordata,Saurischia,,Coelophysidae,Lucianovenator,,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
370731,370731,txn,,genus,Powellvenator,,,370731,genus,Powellvenator,55478,,65740,extinct,2,Norian,,2,0,Chordata,Saurischia,,Coelophysidae,Powellvenator,,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
370732,370732,txn,,species,Powellvenator podocitus,,,370732,species,Powellvenator podocitus,370731,,65740,extinct,1,Norian,,1,0,Chordata,Saurischia,,Coelophysidae,Powellvenator,,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
UF21,,txn,,family,NO_FAMILY_SPECIFIED,,,,,,,55476,,,51,,,,,,,,,,,,,,,,,,,,,,,
38520,38520,txn,,genus,Coelophysis,,,38520,genus,Coelophysis,55476,UF21,15680,extinct,34,Late Triassic,Pliensbachian,5,0,Chordata,Saurischia,,,Coelophysis,Coelophysis bauri,terrestrial,Theropoda,actively mobile,,,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
54212,55477,txn,,species,Coelophysis bauri,,,54212,species,Coelophysis bauri,38520,,9090,extinct,6,Norian,Rhaetian,1,0,Chordata,Saurischia,,,Coelophysis,,terrestrial,Theropoda,actively mobile,,,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
55541,67921,txn,,species,Coelophysis rhodesiensis,,,55541,species,Coelophysis rhodesiensis,38520,,12927,extinct,1,Late Triassic,Sinemurian,1,0,Chordata,Saurischia,,,Coelophysis,,terrestrial,Theropoda,actively mobile,,,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
65489,65489,txn,,genus,Gojirasaurus,,,65489,genus,Gojirasaurus,55476,UF21,7058,extinct,2,Norian,,2,0,Chordata,Saurischia,,,Gojirasaurus,,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
65490,65490,txn,,species,Gojirasaurus quayi,,,65490,species,Gojirasaurus quayi,65489,,7058,extinct,1,Norian,,1,0,Chordata,Saurischia,,,Gojirasaurus,,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
372123,372123,txn,,genus,Lepidus,,,372123,genus,Lepidus,55476,UF21,66070,extinct,2,Late Triassic,,2,0,Chordata,Saurischia,,,Lepidus,Lepidus praecisio,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
372124,372124,txn,,species,Lepidus praecisio,,,372124,species,Lepidus praecisio,372123,,66070,extinct,1,Late Triassic,,1,0,Chordata,Saurischia,,,Lepidus,,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
55542,55542,txn,,genus,Liliensternus,,,55542,genus,Liliensternus,55476,UF21,5718,extinct,6,Norian,Rhaetian,2,0,Chordata,Saurischia,,,Liliensternus,Liliensternus liliensterni,terrestrial,Theropoda,actively mobile,,,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
56380,56379,txn,,species,Liliensternus liliensterni,,,56380,species,Liliensternus liliensterni,55542,,13767,extinct,1,Norian,,1,0,Chordata,Saurischia,,,Liliensternus,,terrestrial,Theropoda,actively mobile,,,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
96663,96663,txn,,genus,Lophostropheus,,,96663,genus,Lophostropheus,55476,UF21,23625,extinct,2,Rhaetian,Hettangian,2,0,Chordata,Saurischia,,,Lophostropheus,Lophostropheus airelensis,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
56381,96666,txn,,species,Lophostropheus airelensis,,,56381,species,Lophostropheus airelensis,96663,,13302,extinct,1,Rhaetian,Hettangian,1,0,Chordata,Saurischia,,,Lophostropheus,,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
38517,38517,txn,,genus,Procompsognathus,before elegant jaw,,38517,genus,Procompsognathus,55476,UF21,26308,extinct,2,Norian,,2,0,Chordata,Saurischia,,,Procompsognathus,,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
56382,56382,txn,,species,Procompsognathus triassicus,,,56382,species,Procompsognathus triassicus,38517,,26308,extinct,1,Norian,,1,0,Chordata,Saurischia,,,Procompsognathus,,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
38525,38525,txn,,genus,Syntarsus,,,38525,genus,Syntarsus,55476,UF21,12927,extinct,1,Rhaetian,Sinemurian,1,0,Chordata,Saurischia,,,Syntarsus,,terrestrial,Theropoda,actively mobile,,,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
54098,54098,txn,,genus,Zupaysaurus,,,54098,genus,Zupaysaurus,55476,UF21,8988,extinct,2,Norian,,2,0,Chordata,Saurischia,,,Zupaysaurus,Zupaysaurus rougieri,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
54097,54097,txn,,species,Zupaysaurus rougieri,,,54097,species,Zupaysaurus rougieri,54098,,8988,extinct,1,Norian,,1,0,Chordata,Saurischia,,,Zupaysaurus,,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
65840,65840,txn,,family,Anchisauripodidae,,,65840,family,Anchisauripodidae,38513,,15230,extinct,29,,,30,0,Chordata,Saurischia,,Anchisauripodidae,,Anchisauripus,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
68186,68186,txn,I,genus,Coelurosaurichnus,,,68186,genus,Coelurosaurichnus,65840,,7692,extinct,27,Triassic,Jurassic,19,0,Chordata,Saurischia,,Anchisauripodidae,Coelurosaurichnus,,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
68203,68203,txn,I,species,Coelurosaurichnus grancieri,,,68203,species,Coelurosaurichnus grancieri,68186,,14684,extinct,2,Carnian,,1,0,Chordata,Saurischia,,Anchisauripodidae,Coelurosaurichnus,,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
85794,85794,txn,I,species,Coelurosaurichnus kehli,,,85794,species,Coelurosaurichnus kehli,68186,,55549,extinct,1,Norian,,1,0,Chordata,Saurischia,,Anchisauripodidae,Coelurosaurichnus,,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
85791,85791,txn,I,species,Coelurosaurichnus moeni,,,85791,species,Coelurosaurichnus moeni,68186,,55549,extinct,1,Norian,,1,0,Chordata,Saurischia,,Anchisauripodidae,Coelurosaurichnus,,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
68187,68187,txn,I,species,Coelurosaurichnus sabinensis,,,68187,species,Coelurosaurichnus sabinensis,68186,,7692,extinct,1,Middle Triassic,Late Triassic,1,0,Chordata,Saurischia,,Anchisauripodidae,Coelurosaurichnus,,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
85793,85793,txn,IF,species,Coelurosaurichnus sassendorfensis,,,85793,species,Coelurosaurichnus sassendorfensis,68186,,40024,extinct,1,Rhaetian,Sinemurian,1,0,Chordata,Saurischia,,Anchisauripodidae,Coelurosaurichnus,,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
85799,85800,txn,IF,species,Coelurosaurichnus schlauersbachense,,,85799,species,Coelurosaurichnus schlauersbachense,68186,,44936,extinct,1,Carnian,,1,0,Chordata,Saurischia,,Anchisauripodidae,Coelurosaurichnus,,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
85802,85804,txn,IF,species,Coelurosaurichnus schlehenbergensis,,,85802,species,Coelurosaurichnus schlehenbergensis,68186,,44929,extinct,1,Carnian,,1,0,Chordata,Saurischia,,Anchisauripodidae,Coelurosaurichnus,,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
258987,258987,txn,IF,species,Coelurosaurichnus tatricus,,,258987,species,Coelurosaurichnus tatricus,68186,,44937,extinct,1,Norian,Rhaetian,1,0,Chordata,Saurischia,,Anchisauripodidae,Coelurosaurichnus,,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
77045,77045,txn,IF,species,Coelurosaurichnus toscanus,,,77045,species,Coelurosaurichnus toscanus,68186,,46342,extinct,1,Carnian,,1,0,Chordata,Saurischia,,Anchisauripodidae,Coelurosaurichnus,,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
85792,85792,txn,IF,species,Coelurosaurichnus ziegelangernensis,,,85792,species,Coelurosaurichnus ziegelangernensis,68186,,40024,extinct,1,Early Triassic,Carnian,1,0,Chordata,Saurischia,,Anchisauripodidae,Coelurosaurichnus,,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
96252,96252,txn,I,genus,Saltopoides,,,96252,genus,Saltopoides,65840,,23532,extinct,2,Rhaetian,,2,0,Chordata,Saurischia,,Anchisauripodidae,Saltopoides,,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
96253,96253,txn,I,species,Saltopoides igalensis,,,96253,species,Saltopoides igalensis,96252,,23532,extinct,1,Rhaetian,,1,0,Chordata,Saurischia,,Anchisauripodidae,Saltopoides,,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
67227,67227,txn,IF,family,Eubrontidae,,,67227,family,Eubrontidae,38513,,15230,extinct,334,Triassic,Middle Jurassic,103,0,Chordata,Saurischia,,Eubrontidae,,Grallator (Eubrontes),terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
66094,131086,txn,I,genus,Grallator (Eubrontes),,,66094,subgenus,Grallator (Eubrontes),67227,,40557,extinct,332,Late Triassic,Early Cretaceous,91,0,Chordata,Saurischia,,Eubrontidae,Grallator (Eubrontes),,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
54519,54519,txn,I,species,Agialopous wyomingensis,,,54519,species,Agialopous wyomingensis,66094,,9241,extinct,1,Norian,Rhaetian,1,0,Chordata,Saurischia,,Eubrontidae,Grallator (Eubrontes),,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
85753,85753,txn,I,species,Anchisauripus gwyneddensis,,,85753,species,Anchisauripus gwyneddensis,66094,,19814,extinct,1,Norian,,1,0,Chordata,Saurischia,,Eubrontidae,Grallator (Eubrontes),,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
68465,85754,txn,,species,Anchisauripus milfordensis,,,68465,species,Anchisauripus milfordensis,66094,,19814,extinct,21,Late Triassic,,1,0,Chordata,Saurischia,,Eubrontidae,Grallator (Eubrontes),,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
85749,85751,txn,I,species,Anchisauripus poolei,,,85749,species,Anchisauripus poolei,66094,,19814,extinct,1,Norian,Rhaetian,1,0,Chordata,Saurischia,,Eubrontidae,Grallator (Eubrontes),,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
85795,141924,txn,IF,species,Anchisauripus thomasi,,,85795,species,Anchisauripus thomasi,66094,,24478,extinct,1,Late Triassic,,1,0,Chordata,Saurischia,,Eubrontidae,Grallator (Eubrontes),,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
67394,67395,txn,I,species,Anchisauripus tuberosus,,,67394,species,Anchisauripus tuberosus,66094,,14325,extinct,1,Norian,Early Jurassic,1,0,Chordata,Saurischia,,Eubrontidae,Grallator (Eubrontes),,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
64080,172311,txn,I,species,Eubrontes cursorius,,,64080,species,Eubrontes cursorius,66094,,34094,extinct,16,Late Triassic,Aptian,1,0,Chordata,Saurischia,,Eubrontidae,Grallator (Eubrontes),,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
67402,66095,txn,IF,species,Eubrontes giganteus,,,67402,species,Eubrontes giganteus,66094,,14325,extinct,9,Late Triassic,Jurassic,1,0,Chordata,Saurischia,,Eubrontidae,Grallator (Eubrontes),,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
67392,172308,txn,IF,species,Eubrontes sillimani,,,67392,species,Eubrontes sillimani,66094,,51495,extinct,8,Late Triassic,Early Jurassic,1,0,Chordata,Saurischia,,Eubrontidae,Grallator (Eubrontes),,terrestrial,Theropoda,actively mobile,"ground dwelling, solitary",,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",,hydroxyapatite,compact or dense,,
